WebUrl,ListTitle,ListDescription,ListTemplateId,DefaultContentTypeName,IndexedColumns,OnQuickLaunch,EnableVersioning
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsfield,DCTM moc_rsfield documents,101,DCTM moc_rsfield,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rshydrocar,DCTM moc_rshydrocar documents,101,DCTM moc_rshydrocar,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_document,DCTM moc_rsk_document documents,101,DCTM moc_rsk_document,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsoffgas,DCTM moc_rsoffgas documents,101,DCTM moc_rsoffgas,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsoffshore,DCTM moc_rsoffshore documents,101,DCTM moc_rsoffshore,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsprice,DCTM moc_rsprice documents,101,DCTM moc_rsprice,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsproduct,DCTM moc_rsproduct documents,101,DCTM moc_rsproduct,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsytd,DCTM moc_rsytd documents,101,DCTM moc_rsytd,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rvsr71,DCTM moc_rvsr71 documents,101,DCTM moc_rvsr71,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rvsr944,DCTM moc_rvsr944 documents,101,DCTM moc_rvsr944,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033,DCTM moc_s12033 documents,101,DCTM moc_s12033,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033b,DCTM moc_s12033b documents,101,DCTM moc_s12033b,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033b001,DCTM moc_s12033b001 documents,101,DCTM moc_s12033b001,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s25420,DCTM moc_s25420 documents,101,DCTM moc_s25420,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_secstmts,DCTM moc_secstmts documents,101,DCTM moc_secstmts,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_storagetk,DCTM moc_storagetk documents,101,DCTM moc_storagetk,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_suppmtl,DCTM moc_suppmtl documents,101,DCTM moc_suppmtl,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_ukmthsche,DCTM moc_ukmthsche documents,101,DCTM moc_ukmthsche,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclaudit,DCTM moc_unclaudit documents,101,DCTM moc_unclaudit,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclbnkrec,DCTM moc_unclbnkrec documents,101,DCTM moc_unclbnkrec,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclprop,DCTM moc_unclprop documents,101,DCTM moc_unclprop,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclroyalty,DCTM moc_unclroyalty documents,101,DCTM moc_unclroyalty,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr71,DCTM moc_usarvsr71 documents,101,DCTM moc_usarvsr71,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr72,DCTM moc_usarvsr72 documents,101,DCTM moc_usarvsr72,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr91,DCTM moc_usarvsr91 documents,101,DCTM moc_usarvsr91,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr93,DCTM moc_usarvsr93 documents,101,DCTM moc_usarvsr93,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_vehiclecom,DCTM moc_vehiclecom documents,101,DCTM moc_vehiclecom,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_vendsetup,DCTM moc_vendsetup documents,101,DCTM moc_vendsetup,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_w8,DCTM moc_w8 documents,101,DCTM moc_w8,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_w9,DCTM moc_w9 documents,101,DCTM moc_w9,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wbankanal,DCTM moc_wbankanal documents,101,DCTM moc_wbankanal,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wire_conf,DCTM moc_wire_conf documents,101,DCTM moc_wire_conf,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtaddend,DCTM moc_wmtaddend documents,101,DCTM moc_wmtaddend,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtbankstm,DCTM moc_wmtbankstm documents,101,DCTM moc_wmtbankstm,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtenv,DCTM moc_wmtenv documents,101,DCTM moc_wmtenv,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtfreight,DCTM moc_wmtfreight documents,101,DCTM moc_wmtfreight,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date;DCTM Legacy Chronicle ID,FALSE,TRUE
