WebUrl,ID,FieldType,Name,StaticName,DisplayName,Description,Group,EnforceUniqueValues,Hidden,Required,Sealed,ShowInDisplayForm,ShowInEditForm,ShowInNewForm,ShowInListSettings,Default,TermSet,Choices
http://legacydocs.murphyoilcorp.com/documentum,7492951B-1046-4094-BEE7-67511A8E677A,Text,DCTM_Id,DCTM_Id,DCTM Id,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,4D92805A-742C-4464-82D4-2F3230703A89,Text,DCTM_AFE,DCTM_AFE,DCTM AFE,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,5615477B-312D-4CF3-8644-4C45F412B422,Text,DCTM_Supplement,DCTM_Supplement,DCTM Supplement,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0C201F29-CAEB-4599-BCDF-CCE96AFF91C1,Text,DCTM_Company,DCTM_Company,DCTM Company,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,0E4D52C7-52BE-4C76-BE68-7F91F96CD310,Text,DCTM_Report_Name,DCTM_Report_Name,DCTM Report Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,08EE8A26-8C19-416B-89B0-73A82D8F8DD6,Text,DCTM_Vendor_Name,DCTM_Vendor_Name,DCTM Vendor Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,F60063A9-9C7F-48D5-B4E2-5AB81409528A,Text,DCTM_Vendor_Number,DCTM_Vendor_Number,DCTM Vendor Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,607EAE8E-0234-49D4-B22B-9BF648876AA3,Text,DCTM_Month,DCTM_Month,DCTM Month,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
